REMIND-MAGPIE,World,ssp534-over,kt HFC23 / yr,Emissions|HFC23,14.4857,2.665,0.8297,0.5312,0.1557,0.0052,0.0031,0.0017,0.0009,-0.0
REMIND-MAGPIE,World,ssp534-over,kt HFC236fa / yr,Emissions|HFC236fa,0.2604,0.4747,0.8813,1.1627,0.7959,0.0562,0.0706,0.0832,0.0888,0.091
REMIND-MAGPIE,World,ssp534-over,kt HFC245fa / yr,Emissions|HFC245fa,11.7285,21.3796,39.6919,52.3667,35.8474,2.53,3.1785,3.7472,3.9992,4.1007
REMIND-MAGPIE,World,ssp534-over,kt HFC32 / yr,Emissions|HFC32,38.5792,7.0976,2.2097,1.4147,0.4147,0.0138,0.0083,0.0045,0.0024,0.0
REMIND-MAGPIE,World,ssp534-over,kt HFC365mfc / yr,Emissions|HFC365mfc,4.6492,6.0842,7.2099,7.3864,4.496,0.2901,0.3458,0.4032,0.4344,0.4517
REMIND-MAGPIE,World,ssp534-over,kt HFC4310mee / yr,Emissions|HFC4310mee,1.1516,1.294,1.1359,0.9605,0.5153,0.0301,0.0328,0.0351,0.0351,0.0344
REMIND-MAGPIE,World,ssp534-over,kt Halon1202 / yr,Emissions|Halon1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND-MAGPIE,World,ssp534-over,kt Halon1211 / yr,Emissions|Halon1211,3.2933,2.1847,0.9614,0.4231,0.1862,0.0819,0.0361,0.0159,0.007,0.008
REMIND-MAGPIE,World,ssp534-over,kt Halon1301 / yr,Emissions|Halon1301,1.3378,1.1071,0.7583,0.5193,0.3557,0.2436,0.1668,0.1143,0.0783,0.0536
REMIND-MAGPIE,World,ssp534-over,kt Halon2402 / yr,Emissions|Halon2402,0.3481,0.279,0.1793,0.1153,0.0741,0.0476,0.0306,0.0197,0.0126,0.0081
REMIND-MAGPIE,World,ssp534-over,kt N2O / yr,Emissions|N2O,10900.0,11732.7,12646.8,13379.9,9698.3,12211.5,12770.3,12335.1,11840.1,11485.3
REMIND-MAGPIE,World,ssp534-over,kt NF3 / yr,Emissions|NF3,1.3581,1.4246,1.5738,1.6846,1.0434,0.2345,0.2125,0.1898,0.1649,0.1367
REMIND-MAGPIE,World,ssp534-over,kt SF6 / yr,Emissions|SF6,8.02,8.4127,9.2939,9.9479,6.1617,1.3851,1.2549,1.121,0.9734,0.8071
REMIND-MAGPIE,World,ssp534-over,kt SO2F2 / yr,Emissions|SO2F2,2.5317,2.9687,2.4126,2.0581,1.0758,0.2451,0.2073,0.1823,0.1566,0.1357
REMIND-MAGPIE,World,ssp534-over,kt cC4F8 / yr,Emissions|cC4F8,1.2672,1.486,1.2075,1.0302,0.5385,0.1228,0.1037,0.0912,0.0784,0.0679
